countrycode,year,rgdpo,pop,hc,cn,region
JOR,1953,,,,,Middle East & North Africa
JOR,1954,1735.1946,.755060652337565,1.1668789,2095.5,Middle East & North Africa
JOR,1955,1446.7684,.7867622393134244,1.1756572,2167.0989,Middle East & North Africa
JOR,1956,2016.0393,.82001691344884,1.1823269,2272.741,Middle East & North Africa
JOR,1957,2126.1162,.855026123480476,1.1890346,2376.8645,Middle East & North Africa
JOR,1958,2418.0127,.8918173800287583,1.1957802,2466.7048,Middle East & North Africa
JOR,1959,2781.8135,.9305980025830967,1.2025641,2626.6382,Middle East & North Africa
JOR,1960,2943.2559,.9717951908026056,1.2093866,2882.5439,Middle East & North Africa
JOR,1961,3486.2527,1.015642614299485,1.2211931,3148.8716,Middle East & North Africa
JOR,1962,3569.1838,1.069195211260128,1.233115,3451.2119,Middle East & North Africa
JOR,1963,3802.7534,1.116140617328102,1.2451531,3722.9521,Middle East & North Africa
JOR,1964,4358.9531,1.164965415184996,1.2573088,4101.9902,Middle East & North Africa
JOR,1965,4881.7979,1.215682302040239,1.2695832,4505.4063,Middle East & North Africa
JOR,1966,5095.4785,1.268275099191496,1.2855775,4879.1411,Middle East & North Africa
JOR,1967,5723.8257,1.437404659344018,1.3017734,5207.4292,Middle East & North Africa
JOR,1968,5740.52,1.58340727649346,1.3181734,5763.7397,Middle East & North Africa
JOR,1969,5879.0269,1.664725120713841,1.3347799,6745.6523,Middle East & North Africa
JOR,1970,5342.1602,1.721323,1.3515955,7272.8242,Middle East & North Africa
JOR,1971,5294.1777,1.809182,1.3706616,7849.4731,Middle East & North Africa
JOR,1972,5645.0161,1.883935,1.3899968,8499.2432,Middle East & North Africa
JOR,1973,5415.7866,1.948442,1.4096045,9260.1689,Middle East & North Africa
JOR,1974,5550.2666,2.007735,1.429489,10224.214,Middle East & North Africa
JOR,1975,5132.2554,2.065913,1.4496539,11210.293,Middle East & North Africa
JOR,1976,5900.1519,2.12318,1.4608936,12558.723,Middle East & North Africa
JOR,1977,5912.4214,2.179363,1.4722204,14574.305,Middle East & North Africa
JOR,1978,7507.4111,2.237943,1.4836352,16451.672,Middle East & North Africa
JOR,1979,8577.8945,2.303122,1.4951384,18684.01,Middle East & North Africa
JOR,1980,10114.614,2.377995,1.5067308,21588.422,Middle East & North Africa
JOR,1981,10164.041,2.464867,1.5481081,25481.063,Middle East & North Africa
JOR,1982,10550.785,2.563534,1.5906216,28564.359,Middle East & North Africa
JOR,1983,10841.579,2.671413,1.6343027,30577.588,Middle East & North Africa
JOR,1984,12616.804,2.784463,1.6791834,32710.158,Middle East & North Africa
JOR,1985,12221.582,2.900049,1.7213076,33884.941,Middle East & North Africa
JOR,1986,12402.314,3.015299,1.7628988,35102.313,Middle East & North Africa
JOR,1987,14460.563,3.131796,1.8054951,36775.68,Middle East & North Africa
JOR,1988,15198.771,3.256558,1.8491206,38841.492,Middle East & North Africa
JOR,1989,16285.455,3.39933,1.8938003,40941.504,Middle East & North Africa
JOR,1990,13678.488,3.56589,1.9395595,42608.141,Middle East & North Africa
JOR,1991,13765,3.760496,1.9974864,43871.633,Middle East & North Africa
JOR,1992,14613.508,3.977672,2.0571434,46513.223,Middle East & North Africa
JOR,1993,15235.359,4.201555,2.1185822,49899.332,Middle East & North Africa
JOR,1994,15497.682,4.410359,2.1818559,53073.645,Middle East & North Africa
JOR,1995,16854.465,4.588843,2.2470193,56029.488,Middle East & North Africa
JOR,1996,17159.604,4.732854,2.2934167,58934.422,Middle East & North Africa
JOR,1997,17652.797,4.848541,2.3407719,62270.273,Middle East & North Africa
JOR,1998,18489.924,4.943975,2.3891051,66633.063,Middle East & North Africa
JOR,1999,18140.742,5.031762,2.438436,73060.836,Middle East & North Africa
JOR,2000,19772.928,5.122493,2.4887857,80804.945,Middle East & North Africa
JOR,2001,21211.09,5.217336,2.5280001,90652.617,Middle East & North Africa
JOR,2002,23191.301,5.317506,2.5652647,102942.41,Middle East & North Africa
JOR,2003,24650.041,5.43403,2.5924079,118414.47,Middle East & North Africa
JOR,2004,30530.234,5.580244,2.6198387,137463.5,Middle East & North Africa
JOR,2005,36868.926,5.765635,2.6475596,159415.75,Middle East & North Africa
JOR,2006,43422.516,5.99154,2.6735528,182666.69,Middle East & North Africa
JOR,2007,49784.523,6.25528,2.6998012,209006.05,Middle East & North Africa
JOR,2008,61108.598,6.556477999999999,2.7263074,237565.89,Middle East & North Africa
JOR,2009,72753.797,6.89326,2.7530737,269531.16,Middle East & North Africa
JOR,2010,77074.992,7.261539,2.7801027,296563.06,Middle East & North Africa
JOR,2011,89456.078,7.662846,2.7934098,317451.84,Middle East & North Africa
JOR,2012,95518.852,8.089962,2.8067806,302758.5,Middle East & North Africa
JOR,2013,94818.047,8.518983,2.8202155,304175.63,Middle East & North Africa
JOR,2014,95106.461,8.918828,2.8337147,303384.03,Middle East & North Africa
JOR,2015,96906.906,9.266575,2.8472784,334563.31,Middle East & North Africa
JOR,2016,96384.648,9.554285999999999,2.8609071,314469.19,Middle East & North Africa
JOR,2017,103539.78,9.785843,2.8746011,328908.19,Middle East & North Africa
JOR,2018,108072.53,9.965318,2.8883605,344772.53,Middle East & North Africa
JOR,2019,108987.23,10.101694,2.9021859,360493.69,Middle East & North Africa
JPN,1950,236383.17,84.27426691312017,2.2900007,793323.81,East Asia & Pacific
JPN,1951,261288.66,85.64072436572404,2.3225193,835153,East Asia & Pacific
JPN,1952,287844.56,86.94315034343117,2.3554997,867884.25,East Asia & Pacific
JPN,1953,300713.94,88.1459922636066,2.3889484,896113,East Asia & Pacific
JPN,1954,316636.38,89.25086894259388,2.4228721,931481.44,East Asia & Pacific
JPN,1955,341860.41,90.31798346971898,2.4572773,976800.88,East Asia & Pacific
JPN,1956,365173.47,91.27445842106098,2.4841211,1034288.1,East Asia & Pacific
JPN,1957,390843.72,92.07571880630718,2.5112579,1107033,East Asia & Pacific
JPN,1958,419248.94,92.90610254150639,2.5386913,1176845,East Asia & Pacific
JPN,1959,458716.28,93.81897686118795,2.5643172,1264246.4,East Asia & Pacific
JPN,1960,517906.34,94.61850334835999,2.5831439,1391797.5,East Asia & Pacific
JPN,1961,574584.75,95.4749262431326,2.604008,1554677,East Asia & Pacific
JPN,1962,629681.81,96.36836709457627,2.6250401,1724161.6,East Asia & Pacific
JPN,1963,681809.06,97.35404211702503,2.6462424,1908800.8,East Asia & Pacific
JPN,1964,758592.5,98.37404218364919,2.6676159,2124066.5,East Asia & Pacific
JPN,1965,805695.44,99.43622354058995,2.689162,2335509.5,East Asia & Pacific
JPN,1966,888281.44,100.3490825160408,2.7108822,2571080.3,East Asia & Pacific
JPN,1967,980234.44,101.3898509989776,2.7327776,2870775.5,East Asia & Pacific
JPN,1968,1103782.8,102.5315998644439,2.7548501,3242335.5,East Asia & Pacific
JPN,1969,1238252.3,103.7495405076719,2.7771006,3679402,East Asia & Pacific
JPN,1970,1366527.8,104.929251,2.7995312,4217551.5,East Asia & Pacific
JPN,1971,1448839.5,106.427103,2.8194501,4691075.5,East Asia & Pacific
JPN,1972,1580305.1,107.976027,2.8395104,5138160,East Asia & Pacific
JPN,1973,1707230.4,109.528512,2.859714,5622245.5,East Asia & Pacific
JPN,1974,1696485,111.022689,2.8800611,6105078.5,East Asia & Pacific
JPN,1975,1775743.9,112.413359,2.9005527,6625797,East Asia & Pacific
JPN,1976,1895101.8,113.679191,2.9211905,7237543,East Asia & Pacific
JPN,1977,2024703.6,114.827832,2.9419751,8048168.5,East Asia & Pacific
JPN,1978,2177436.3,115.879211,2.9629076,9046649,East Asia & Pacific
JPN,1979,2322577.3,116.867356,2.9839888,10103242,East Asia & Pacific
JPN,1980,2456738.8,117.81694,3.0052202,10868648,East Asia & Pacific
JPN,1981,2455290.3,118.732841,3.022063,10971444,East Asia & Pacific
JPN,1982,2421859.5,119.60525,3.0390003,10455442,East Asia & Pacific
JPN,1983,2383653,120.427636,3.0560327,9826247,East Asia & Pacific
JPN,1984,2393857.8,121.189266,3.0731604,9478735,East Asia & Pacific
JPN,1985,2468670,121.883482,3.0903842,9586075,East Asia & Pacific
JPN,1986,2688586.3,122.509117,3.1077044,10068628,East Asia & Pacific
JPN,1987,2875265.8,123.07271,3.1251216,10748786,East Asia & Pacific
JPN,1988,3163071.5,123.584527,3.1426368,11731136,East Asia & Pacific
JPN,1989,3391143.5,124.05852,3.1602499,12950970,East Asia & Pacific
JPN,1990,3658643.5,124.50524,3.1779618,14416034,East Asia & Pacific
JPN,1991,3886576,124.929772,3.1943824,16105737,East Asia & Pacific
JPN,1992,4028564.8,125.331297,3.2108877,17899852,East Asia & Pacific
JPN,1993,4149531.3,125.707411,3.2274783,19691944,East Asia & Pacific
JPN,1994,4282784.5,126.053129,3.2441549,21429924,East Asia & Pacific
JPN,1995,4521830,126.365484,3.2609177,23000012,East Asia & Pacific
JPN,1996,4756702.5,126.644094,3.2777667,24108458,East Asia & Pacific
JPN,1997,4777019.5,126.892738,3.294703,24138192,East Asia & Pacific
JPN,1998,4719694.5,127.117434,3.3117268,24096492,East Asia & Pacific
JPN,1999,4719478,127.32607,3.3288386,23981182,East Asia & Pacific
JPN,2000,4835114,127.524174,3.3460388,23927642,East Asia & Pacific
JPN,2001,4785269,127.713828,3.3608677,23859356,East Asia & Pacific
JPN,2002,4781225,127.893078,3.3757627,23669828,East Asia & Pacific
JPN,2003,4860082.5,128.058372,3.3907235,24342616,East Asia & Pacific
JPN,2004,4987367,128.204195,3.4057505,25150288,East Asia & Pacific
JPN,2005,5110410,128.326116,3.4208443,26161492,East Asia & Pacific
JPN,2006,5169780,128.422734,3.4360046,27380048,East Asia & Pacific
JPN,2007,5270966.5,128.494057,3.4512327,28428450,East Asia & Pacific
JPN,2008,5180551,128.538646,3.4665279,29375160,East Asia & Pacific
JPN,2009,4892599.5,128.555189,3.4818909,29137498,East Asia & Pacific
JPN,2010,5114662,128.542353,3.4973221,28888310,East Asia & Pacific
JPN,2011,5032318.5,128.498965,3.5079329,28615420,East Asia & Pacific
JPN,2012,5038807.5,128.423571,3.5185759,27965012,East Asia & Pacific
JPN,2013,5089779,128.314195,3.5292513,27233252,East Asia & Pacific
JPN,2014,5020598,128.168639,3.539959,26727056,East Asia & Pacific
JPN,2015,5154499.5,127.985133,3.5506992,26747970,East Asia & Pacific
JPN,2016,5042444.5,127.763265,3.5614722,26883298,East Asia & Pacific
JPN,2017,5048890,127.502725,3.5722778,25966410,East Asia & Pacific
JPN,2018,5005677,127.202192,3.5831161,25999172,East Asia & Pacific
JPN,2019,5036891,126.860301,3.5939872,26102876,East Asia & Pacific
KAZ,1950,,,,,Europe & Central Asia
KAZ,1951,,,,,Europe & Central Asia
KAZ,1952,,,,,Europe & Central Asia
KAZ,1953,,,,,Europe & Central Asia
KAZ,1954,,,,,Europe & Central Asia
KAZ,1955,,,,,Europe & Central Asia
KAZ,1956,,,,,Europe & Central Asia
KAZ,1957,,,,,Europe & Central Asia
KAZ,1958,,,,,Europe & Central Asia
KAZ,1959,,,,,Europe & Central Asia
KAZ,1960,,,,,Europe & Central Asia
KAZ,1961,,,,,Europe & Central Asia
KAZ,1962,,,,,Europe & Central Asia
KAZ,1963,,,,,Europe & Central Asia
KAZ,1964,,,,,Europe & Central Asia
KAZ,1965,,,,,Europe & Central Asia
KAZ,1966,,,,,Europe & Central Asia
KAZ,1967,,,,,Europe & Central Asia
KAZ,1968,,,,,Europe & Central Asia
KAZ,1969,,,,,Europe & Central Asia
KAZ,1970,,,,,Europe & Central Asia
KAZ,1971,,,,,Europe & Central Asia
KAZ,1972,,,,,Europe & Central Asia
KAZ,1973,,,,,Europe & Central Asia
KAZ,1974,,,,,Europe & Central Asia
KAZ,1975,,,,,Europe & Central Asia
KAZ,1976,,,,,Europe & Central Asia
KAZ,1977,,,,,Europe & Central Asia
KAZ,1978,,,,,Europe & Central Asia
KAZ,1979,,,,,Europe & Central Asia
KAZ,1980,,,,,Europe & Central Asia
KAZ,1981,,,,,Europe & Central Asia
KAZ,1982,,,,,Europe & Central Asia
KAZ,1983,,,,,Europe & Central Asia
KAZ,1984,,,,,Europe & Central Asia
KAZ,1985,,,,,Europe & Central Asia
KAZ,1986,,,,,Europe & Central Asia
KAZ,1987,,,,,Europe & Central Asia
KAZ,1988,,,,,Europe & Central Asia
KAZ,1989,,,,,Europe & Central Asia
KAZ,1990,201472.33,16.383887,2.5693305,635239,Europe & Central Asia
KAZ,1991,197457.5,16.3733,2.6121562,662218.63,Europe & Central Asia
KAZ,1992,200016.83,16.302806,2.6556959,682412.25,Europe & Central Asia
KAZ,1993,147885.02,16.181155,2.6999609,690397.13,Europe & Central Asia
KAZ,1994,117565.88,16.022222,2.7449641,695042.19,Europe & Central Asia
KAZ,1995,100218.86,15.839363,2.7907174,688216.25,Europe & Central Asia
KAZ,1996,98709.461,15.631927,2.8370688,677525.25,Europe & Central Asia
KAZ,1997,92086.266,15.406003,2.8841901,672411.5,Europe & Central Asia
KAZ,1998,85887.734,15.190157,2.9320941,674966.88,Europe & Central Asia
KAZ,1999,82054.078,15.020571,2.9807937,680969.63,Europe & Central Asia
KAZ,2000,93199.32,14.922719,3.0303023,691182.38,Europe & Central Asia
KAZ,2001,105982.97,14.910205,3.0827148,710422.81,Europe & Central Asia
KAZ,2002,111196.6,14.976188,3.1360343,733464.88,Europe & Central Asia
KAZ,2003,126194.96,15.100041,3.1902757,759233.63,Europe & Central Asia
KAZ,2004,144479.16,15.250015,3.2454555,786653.13,Europe & Central Asia
KAZ,2005,174475.7,15.402807,3.3015895,816389,Europe & Central Asia
KAZ,2006,214387.52,15.551268,3.2871697,841329.31,Europe & Central Asia
KAZ,2007,251484.39,15.702104,3.2728131,858982.94,Europe & Central Asia
KAZ,2008,293061.22,15.862123,3.2585189,869439.81,Europe & Central Asia
KAZ,2009,279001.22,16.043007,3.2442875,873123.5,Europe & Central Asia
KAZ,2010,331911.31,16.252279,3.2301178,880149.44,Europe & Central Asia
KAZ,2011,405770.28,16.49067,3.2162435,891500.13,Europe & Central Asia
KAZ,2012,426801.09,16.751525,3.2025051,928390.31,Europe & Central Asia
KAZ,2013,453371.75,17.026117,3.1889012,952707.38,Europe & Central Asia
KAZ,2014,472413.78,17.302615,3.1754298,1185970.5,Europe & Central Asia
KAZ,2015,417928.13,17.572016,3.1620896,1009700.1,Europe & Central Asia
KAZ,2016,411075.09,17.830901,3.1488793,1037559.2,Europe & Central Asia
KAZ,2017,471400.59,18.080019,3.1357965,1083794.8,Europe & Central Asia
KAZ,2018,485990.44,18.319618,3.1228404,1111227.1,Europe & Central Asia
KAZ,2019,525124.06,18.551427,3.1100087,1148598.8,Europe & Central Asia
KEN,1950,10111.613,6.150688354494605,1.143694,18253.211,Sub-Saharan Africa
KEN,1951,12040.63,6.319651191371366,1.1492665,19445.008,Sub-Saharan Africa
KEN,1952,11109.067,6.495203100229913,1.154866,20757.256,Sub-Saharan Africa
KEN,1953,10559.61,6.678303310426525,1.1604929,22049.953,Sub-Saharan Africa
KEN,1954,11628.948,6.869311652753693,1.1661471,23606.986,Sub-Saharan Africa
KEN,1955,12325.806,7.067903273313533,1.171829,25482.518,Sub-Saharan Africa
KEN,1956,12759.024,7.275145206959412,1.1768104,27342.234,Sub-Saharan Africa
KEN,1957,13371.374,7.49071164152236,1.181813,28959.584,Sub-Saharan Africa
KEN,1958,13494.397,7.715751064897983,1.186837,30187.498,Sub-Saharan Africa
KEN,1959,13121.082,7.950730155104771,1.1918821,31386.594,Sub-Saharan Africa
KEN,1960,14253.075,8.196143380022681,1.1969489,32650.291,Sub-Saharan Africa
KEN,1961,14133.655,8.452512518257603,1.2056532,32909.203,Sub-Saharan Africa
KEN,1962,15247.817,8.72038857568352,1.2144208,33210.621,Sub-Saharan Africa
KEN,1963,15612.365,9.000352264578062,1.2232523,33747.492,Sub-Saharan Africa
KEN,1964,17058.314,9.292091188567456,1.2321478,34045.055,Sub-Saharan Africa
KEN,1965,17980.889,9.595206706880258,1.2411082,34364.246,Sub-Saharan Africa
KEN,1966,19786.908,9.911182223156349,1.2501336,35472.621,Sub-Saharan Africa
KEN,1967,20572.988,10.24063582224568,1.2592247,37008.574,Sub-Saharan Africa
KEN,1968,20494.836,10.58315544758162,1.268382,38997.184,Sub-Saharan Africa
KEN,1969,21888.168,10.94041424047891,1.2776057,41187.875,Sub-Saharan Africa
KEN,1970,20260.496,11.301394,1.2868966,45092.953,Sub-Saharan Africa
KEN,1971,21994.377,11.713048,1.30425,49213.898,Sub-Saharan Africa
KEN,1972,24231.805,12.146068,1.3218375,53507.75,Sub-Saharan Africa
KEN,1973,24992.289,12.600797,1.3396622,58788.148,Sub-Saharan Africa
KEN,1974,27906.182,13.077341,1.3577272,63356.57,Sub-Saharan Africa
KEN,1975,28067.516,13.575907,1.3760358,66426.563,Sub-Saharan Africa
KEN,1976,28614.205,14.096263,1.3945913,67136.469,Sub-Saharan Africa
KEN,1977,32017.533,14.63889,1.413397,67627.289,Sub-Saharan Africa
KEN,1978,34635.848,15.205374,1.4324563,69470.961,Sub-Saharan Africa
KEN,1979,34658.977,15.797776,1.4517726,71424.438,Sub-Saharan Africa
KEN,1980,36549.738,16.417197,1.4713494,74317.211,Sub-Saharan Africa
KEN,1981,37305.004,17.063876,1.4932561,74894.484,Sub-Saharan Africa
KEN,1982,38617.703,17.736326,1.5154891,74094.539,Sub-Saharan Africa
KEN,1983,40833.121,18.431761,1.538053,71739.703,Sub-Saharan Africa
KEN,1984,43699.133,19.1464,1.5609529,72467.719,Sub-Saharan Africa
KEN,1985,44639.512,19.877083,1.5841937,74104.289,Sub-Saharan Africa
KEN,1986,48201.59,20.62256,1.6077806,75260.305,Sub-Saharan Africa
KEN,1987,48816.094,21.382112,1.6317186,80443.641,Sub-Saharan Africa
KEN,1988,51739.41,22.153676,1.6560131,87598.719,Sub-Saharan Africa
KEN,1989,52305.676,22.935092,1.6806693,94100.156,Sub-Saharan Africa
KEN,1990,54920.566,23.724579,1.7056925,102847.05,Sub-Saharan Africa
KEN,1991,56141.977,24.521703,1.7281966,112846.21,Sub-Saharan Africa
KEN,1992,54881.195,25.326078,1.7501231,124139.52,Sub-Saharan Africa
KEN,1993,58145.031,26.136216,1.7723277,138939.5,Sub-Saharan Africa
KEN,1994,66930.734,26.950513,1.794814,150267.05,Sub-Saharan Africa
KEN,1995,64413.449,27.768296,1.8175856,162057.84,Sub-Saharan Africa
KEN,1996,67130.82,28.589451,1.840646,166929.73,Sub-Saharan Africa
KEN,1997,68365.289,29.415659,1.8639991,166683.5,Sub-Saharan Africa
KEN,1998,68740.195,30.250488,1.8876485,166339.44,Sub-Saharan Africa
KEN,1999,69473.844,31.098757,1.911598,159754.05,Sub-Saharan Africa
KEN,2000,68730.711,31.964557,1.9358512,154571.8,Sub-Saharan Africa
KEN,2001,71611.586,32.848564,1.9577125,152257.23,Sub-Saharan Africa
KEN,2002,69826.375,33.751739,1.9798207,148586.02,Sub-Saharan Africa
KEN,2003,68460.055,34.678779,2.0021787,144981.77,Sub-Saharan Africa
KEN,2004,71549.063,35.635271,2.0247889,145306.89,Sub-Saharan Africa
KEN,2005,76682.469,36.624895,2.0476546,151684.69,Sub-Saharan Africa
KEN,2006,84663.453,37.649033,2.0707786,164669.34,Sub-Saharan Africa
KEN,2007,90141.977,38.705932,2.0941637,184301.88,Sub-Saharan Africa
KEN,2008,93471.016,39.791981,2.1178126,213345.5,Sub-Saharan Africa
KEN,2009,99208.609,40.901792,2.1417289,250573.97,Sub-Saharan Africa
KEN,2010,109637.83,42.030676,2.165915,292414,Sub-Saharan Africa
